
606 804

1    22    8    0
2    22.0099009901    8.01695656191    0
3    22.0198019802    8.02348933691    0
4    22.0297029703    8.02827438148    0
5    22.0396039604    8.03213668589    0
6    22.0495049505    8.03539637621    0
7    22.0594059406    8.03821807853    0
8    22.0693069307    8.04069995183    0
9    22.0792079208    8.04290625731    0
10    22.0891089109    8.04488189238    0
11    22.099009901    8.04665977401    0
12    22.1089108911    8.04826495199    0
13    22.1188118812    8.04971706533    0
14    22.1287128713    8.05103189106    0
15    22.1386138614    8.05222236448    0
16    22.1485148515    8.05329927589    0
17    22.1584158416    8.05427176104    0
18    22.1683168317    8.05514765531    0
19    22.1782178218    8.05593375524    0
20    22.1881188119    8.05663601548    0
21    22.198019802    8.05725969951    0
22    22.2079207921    8.05780949688    0
23    22.2178217822    8.05828961555    0
24    22.2277227723    8.05870385551    0
25    22.2376237624    8.05905566819    0
26    22.2475247525    8.05934820472    0
27    22.2574257426    8.05958435572    0
28    22.2673267327    8.05976678415    0
29    22.2772277228    8.05989795277    0
30    22.2871287129    8.05998014723    0
31    22.297029703    8.0600154956    0
32    22.3069306931    8.06000598499    0
33    22.3168316832    8.05995347573    0
34    22.3267326733    8.0598597137    0
35    22.3366336634    8.05972634079    0
36    22.3465346535    8.05955490422    0
37    22.3564356436    8.05934686443    0
38    22.3663366337    8.05910360221    0
39    22.3762376238    8.05882642478    0
40    22.3861386139    8.05851657131    0
41    22.396039604    8.05817521768    0
42    22.4059405941    8.0578034808    0
43    22.4158415842    8.05740242241    0
44    22.4257425743    8.0569730525    0
45    22.4356435644    8.05651633234    0
46    22.4455445545    8.05603317724    0
47    22.4554455446    8.05552445902    0
48    22.4653465347    8.05499100822    0
49    22.4752475248    8.05443361614    0
50    22.4851485149    8.05385303666    0
51    22.495049505    8.0532499879    0
52    22.504950495    8.05262515374    0
53    22.5148514851    8.05197918518    0
54    22.5247524752    8.05131270163    0
55    22.5346534653    8.05062629204    0
56    22.5445544554    8.04992051597    0
57    22.5544554455    8.04919590456    0
58    22.5643564356    8.04845296141    0
59    22.5742574257    8.04769216346    0
60    22.5841584158    8.04691396166    0
61    22.5940594059    8.04611878175    0
62    22.603960396    8.04530702488    0
63    22.6138613861    8.04447906821    0
64    22.6237623762    8.04363526547    0
65    22.6336633663    8.04277594751    0
66    22.6435643564    8.04190142271    0
67    22.6534653465    8.04101197751    0
68    22.6633663366    8.04010787679    0
69    22.6732673267    8.03918936425    0
70    22.6831683168    8.03825666281    0
71    22.6930693069    8.0373099749    0
72    22.702970297    8.03634948286    0
73    22.7128712871    8.03537534914    0
74    22.7227722772    8.03438771667    0
75    22.7326732673    8.03338670905    0
76    22.7425742574    8.03237243088    0
77    22.7524752475    8.03134496789    0
78    22.7623762376    8.03030438725    0
79    22.7722772277    8.02925073773    0
80    22.7821782178    8.0281840499    0
81    22.7920792079    8.02710433632    0
82    22.801980198    8.02601159172    0
83    22.8118811881    8.02490579314    0
84    22.8217821782    8.02378690011    0
85    22.8316831683    8.02265485478    0
86    22.8415841584    8.02150958205    0
87    22.8514851485    8.02035098975    0
88    22.8613861386    8.01917896868    0
89    22.8712871287    8.01799339281    0
90    22.8811881188    8.01679411936    0
